Customer_Id,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_Of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_On_Product_Research(Hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_With_Ads,Device_Used_For_Shopping,Payment_Method,Time_Of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_To_Decision,Purchase_Day,Is_Weekend
36-340-8494,38,male,middle,divorced,bachelor's,high,perugia,arts & crafts,244.6,12,online,4,4.0,2.0,medium,somewhat sensitive,0,6,unknown,tablet,other,2024-08-25,False,False,wants-based,standard,3,Sunday,True
77-031-4898,21,male,middle,widowed,bachelor's,high,tancheng,software & apps,320.5,10,in-store,3,4.0,2.0,low,somewhat sensitive,0,9,low,tablet,cash,2024-03-01,True,False,need-based,express,9,Friday,False
86-097-9642,27,male,middle,widowed,master's,middle,leon postigo,jewelry & accessories,91.63,3,in-store,5,2.0,2.0,unknown,not sensitive,0,10,unknown,tablet,debit card,2024-06-30,True,True,wants-based,standard,2,Sunday,True
64-090-3433,35,male,middle,married,master's,high,bollene,sports & outdoors,251.93,8,in-store,3,2.0,1.0,high,very sensitive,2,3,unknown,tablet,debit card,2024-01-02,False,False,need-based,standard,7,Tuesday,False
96-140-1936,30,male,middle,married,bachelor's,middle,baihe,luxury goods,477.35,4,online,2,5.0,0.0,high,very sensitive,1,2,low,desktop,paypal,2024-12-28,False,False,need-based,no preference,14,Saturday,True
38-830-6976,31,male,high,widowed,master's,middle,puqi,baby products,86.63,10,mixed,3,1.0,2.0,medium,somewhat sensitive,2,2,low,tablet,cash,2024-09-02,True,False,wants-based,express,3,Monday,False
82-864-1154,50,bigender,high,divorced,high school,high,pedraza,health care,474.42,4,in-store,2,3.0,0.0,medium,not sensitive,1,9,unknown,desktop,debit card,2024-09-21,True,False,need-based,no preference,5,Saturday,True
79-711-6779,34,female,high,widowed,high school,high,hoolt,gardening & outdoors,429.24,7,mixed,3,5.0,1.0,high,not sensitive,0,1,low,tablet,debit card,2024-03-27,False,False,need-based,no preference,10,Wednesday,False
22-860-9860,24,female,high,married,high school,high,pasinan barat,home appliances,470.38,8,mixed,2,4.0,0.0,medium,not sensitive,2,3,high,smartphone,other,2024-11-11,True,True,impulsive,standard,9,Monday,False
72-590-6161,32,female,middle,single,master's,high,saltpond,gardening & outdoors,495.8,4,mixed,1,2.0,1.0,low,not sensitive,0,7,unknown,tablet,paypal,2024-09-16,True,True,wants-based,standard,10,Monday,False
76-213-5806,21,female,high,widowed,bachelor's,middle,rende,electronics,129.64,4,in-store,3,1.0,2.0,unknown,not sensitive,1,3,low,desktop,debit card,2024-05-27,False,True,need-based,express,3,Monday,False
66-894-5431,41,male,middle,single,master's,high,zarasai,mobile accessories,473.77,9,online,3,1.0,2.0,medium,very sensitive,2,9,unknown,desktop,paypal,2024-05-02,False,False,wants-based,no preference,13,Thursday,False
20-939-3906,40,female,high,married,high school,middle,nanchangshan,electronics,130.84,4,online,5,5.0,2.0,medium,very sensitive,2,10,low,tablet,paypal,2024-09-13,True,True,need-based,standard,13,Friday,False
86-390-9555,48,male,middle,single,master's,high,pegoes,groceries,436.54,12,online,3,3.0,0.0,medium,very sensitive,1,8,low,smartphone,debit card,2024-05-30,True,False,wants-based,no preference,9,Thursday,False
91-602-0761,25,female,middle,widowed,bachelor's,middle,espirito santo do pinhal,animal feed,264.01,4,in-store,3,4.0,0.0,high,somewhat sensitive,1,5,unknown,desktop,other,2024-10-21,True,False,need-based,no preference,2,Monday,False
62-974-7965,30,female,high,divorced,bachelor's,high,ujezd,travel & leisure (flights,58.27,2,in-store,5,4.0,1.0,medium,somewhat sensitive,1,4,medium,smartphone,cash,2024-10-15,False,True,need-based,no preference,13,Tuesday,False
21-232-1397,25,male,middle,single,master's,high,bhadrapur,sports & outdoors,190.76,10,in-store,5,5.0,2.0,unknown,not sensitive,1,3,high,desktop,other,2024-11-07,False,False,planned,express,11,Thursday,False
31-364-4144,40,female,high,widowed,master's,high,kostrovo,animal feed,105.76,8,online,4,4.0,2.0,unknown,very sensitive,1,8,medium,tablet,credit card,2024-01-18,False,False,planned,express,4,Thursday,False
99-945-7193,24,female,middle,single,master's,high,lemery,hotels,254.29,9,mixed,5,4.0,0.0,medium,somewhat sensitive,1,7,low,smartphone,cash,2024-04-30,False,False,impulsive,express,3,Tuesday,False
91-053-3261,49,male,middle,divorced,bachelor's,high,youcheng,sports & outdoors,435.52,9,online,5,3.0,2.0,high,not sensitive,1,2,medium,desktop,debit card,2024-11-12,True,False,impulsive,no preference,11,Tuesday,False
50-447-5171,50,female,high,married,master's,middle,napoli,office supplies,235.49,5,in-store,4,3.0,1.0,high,somewhat sensitive,1,6,unknown,smartphone,cash,2024-05-13,True,False,impulsive,express,5,Monday,False
89-754-7244,45,male,high,widowed,master's,middle,el cano,mobile accessories,161.34,3,mixed,2,3.0,2.0,high,very sensitive,1,8,medium,tablet,credit card,2024-09-28,True,False,impulsive,no preference,4,Saturday,True
56-072-7011,19,male,high,single,master's,high,heemstede,mobile accessories,167.67,11,in-store,5,2.0,1.0,high,very sensitive,0,6,medium,smartphone,credit card,2024-03-18,False,True,need-based,express,5,Monday,False
74-281-3421,50,female,middle,widowed,high school,high,panyam,food & beverages,96.68,10,mixed,5,2.0,2.0,high,somewhat sensitive,2,3,unknown,smartphone,credit card,2024-04-13,True,False,planned,no preference,10,Saturday,True
86-068-2133,32,male,high,married,master's,high,faraulep,gardening & outdoors,234.58,3,mixed,5,5.0,2.0,low,very sensitive,2,6,unknown,desktop,paypal,2024-04-23,True,False,impulsive,standard,1,Tuesday,False
03-102-0288,21,male,middle,married,master's,middle,san isidro,furniture,156.48,7,in-store,5,1.0,0.0,low,not sensitive,2,5,medium,desktop,other,2024-03-13,False,True,wants-based,no preference,4,Wednesday,False
74-033-1145,27,polygender,high,widowed,bachelor's,middle,mranggen,jewelry & accessories,489.66,11,mixed,5,1.0,0.0,high,not sensitive,2,6,unknown,tablet,other,2024-01-18,True,False,wants-based,standard,3,Thursday,False
24-272-6205,39,agender,high,divorced,master's,high,cigadog,packages),161.85,9,in-store,5,3.0,0.0,high,very sensitive,0,4,medium,smartphone,other,2024-04-25,True,False,need-based,no preference,10,Thursday,False
90-170-1951,34,male,middle,widowed,master's,high,caitang,electronics,204.47,7,online,2,1.0,1.0,unknown,very sensitive,2,9,unknown,smartphone,credit card,2024-08-15,True,True,wants-based,no preference,3,Thursday,False
73-259-8940,34,female,middle,widowed,bachelor's,middle,masoyila,hotels,315.03,4,online,1,5.0,0.0,high,very sensitive,1,6,low,tablet,paypal,2024-11-10,True,False,planned,express,2,Sunday,True
77-796-5786,42,male,middle,single,master's,high,beiyuan,furniture,330.36,12,in-store,5,5.0,1.0,low,very sensitive,1,4,low,tablet,other,2024-06-29,True,True,need-based,no preference,3,Saturday,True
23-949-1954,42,male,middle,single,bachelor's,middle,kariya,toys & games,456.83,5,online,2,5.0,0.0,unknown,not sensitive,0,9,high,tablet,credit card,2024-06-20,False,False,need-based,no preference,13,Thursday,False
51-313-7293,31,male,high,widowed,bachelor's,high,malakhovka,jewelry & accessories,236.05,6,in-store,2,3.0,0.0,unknown,very sensitive,1,4,high,desktop,other,2024-11-16,False,True,need-based,no preference,13,Saturday,True
62-797-9254,35,female,high,widowed,high school,high,at-bashi,home appliances,289.28,9,online,3,5.0,1.0,high,somewhat sensitive,2,7,medium,tablet,paypal,2024-06-29,False,True,wants-based,express,13,Saturday,True
27-941-4995,27,female,high,married,high school,middle,sankeyushu,packages),483.77,5,in-store,1,2.0,0.0,unknown,very sensitive,0,5,unknown,desktop,credit card,2024-07-20,False,False,wants-based,no preference,10,Saturday,True
01-799-2615,45,male,middle,married,high school,middle,limoges,furniture,64.5,7,in-store,3,4.0,1.0,high,somewhat sensitive,1,7,high,desktop,credit card,2024-07-28,True,False,wants-based,no preference,13,Sunday,True
82-133-0444,43,male,high,married,bachelor's,middle,hagersten,groceries,436.57,4,mixed,5,3.0,1.0,high,not sensitive,2,10,low,desktop,debit card,2024-02-02,False,False,wants-based,standard,3,Friday,False
43-920-9499,35,bigender,middle,widowed,high school,middle,tarata,food & beverages,364.48,2,mixed,3,3.0,0.2,unknown,very sensitive,2,5,unknown,smartphone,other,2024-09-26,False,False,planned,no preference,13,Thursday,False
17-551-9779,33,female,middle,widowed,master's,high,marabahan,beauty & personal care,221.88,12,in-store,1,4.0,2.0,low,somewhat sensitive,1,6,unknown,desktop,other,2024-04-04,True,False,need-based,express,9,Thursday,False
49-037-2300,31,female,middle,single,high school,middle,eslamabad,clothing,278.21,3,mixed,5,1.0,2.0,low,somewhat sensitive,0,7,low,tablet,other,2024-10-22,True,False,need-based,no preference,14,Tuesday,False
95-876-9757,31,female,high,married,master's,high,emar,health supplements,344.43,7,online,3,5.0,0.0,medium,not sensitive,2,4,medium,desktop,credit card,2024-07-12,True,False,impulsive,standard,5,Friday,False
47-947-4888,26,male,high,single,master's,high,baisha,baby products,326.08,11,in-store,4,3.0,2.0,medium,not sensitive,2,6,medium,tablet,paypal,2024-06-30,True,True,impulsive,express,8,Sunday,True
83-003-2165,49,male,high,married,bachelor's,middle,magdalena,gardening & outdoors,437.97,8,online,4,2.0,0.0,high,not sensitive,0,7,medium,tablet,debit card,2024-04-02,True,True,need-based,express,12,Tuesday,False
27-619-9264,23,male,high,single,master's,high,goteborg,packages),391.87,3,online,1,4.0,2.0,high,very sensitive,0,2,medium,desktop,cash,2024-02-16,True,False,planned,standard,6,Friday,False
49-476-1729,42,male,high,single,master's,middle,skorzec,travel & leisure (flights,333.41,3,online,2,5.0,1.0,high,very sensitive,1,6,unknown,tablet,paypal,2024-01-31,False,False,planned,standard,3,Wednesday,False
64-803-7087,32,male,middle,single,bachelor's,high,sao joao dos inhamuns,groceries,251.54,9,online,5,1.0,0.0,high,not sensitive,2,10,low,desktop,paypal,2024-10-09,True,False,impulsive,no preference,1,Wednesday,False
01-925-4021,37,female,middle,single,high school,middle,tambaksari,electronics,292.08,7,in-store,3,2.0,1.0,high,somewhat sensitive,2,9,low,smartphone,credit card,2024-04-09,False,False,need-based,standard,11,Tuesday,False
51-116-5937,25,polygender,high,widowed,bachelor's,middle,lazarat,travel & leisure (flights,204.29,11,in-store,5,4.0,0.0,unknown,not sensitive,2,1,medium,smartphone,paypal,2024-05-16,False,False,impulsive,express,12,Thursday,False
72-454-2741,49,male,middle,single,high school,middle,belene,packages),258.68,4,online,4,2.0,1.0,low,somewhat sensitive,0,9,unknown,desktop,credit card,2024-10-22,False,False,impulsive,no preference,9,Tuesday,False
96-484-1000,26,male,middle,married,bachelor's,high,xiangshan,gardening & outdoors,258.02,2,in-store,3,2.0,1.0,low,very sensitive,2,4,high,desktop,paypal,2024-11-08,True,True,need-based,express,13,Friday,False
07-834-3350,29,female,high,single,master's,middle,san luis,gardening & outdoors,181.87,12,mixed,4,1.0,1.0,medium,not sensitive,2,4,high,desktop,debit card,2024-09-01,False,True,wants-based,no preference,11,Sunday,True
11-802-5604,26,male,high,divorced,high school,middle,zengfu,groceries,81.18,8,online,4,5.0,1.0,low,not sensitive,2,3,high,tablet,cash,2024-05-17,False,False,impulsive,express,3,Friday,False
41-750-4105,23,female,high,divorced,master's,high,tingsryd,books,382.94,8,in-store,1,3.0,0.0,medium,not sensitive,0,6,unknown,desktop,debit card,2024-05-19,False,False,need-based,standard,3,Sunday,True
31-491-8457,47,female,high,single,bachelor's,high,tipaz,beauty & personal care,402.82,7,online,4,5.0,0.0,unknown,somewhat sensitive,2,2,low,smartphone,debit card,2024-01-25,False,False,wants-based,no preference,13,Thursday,False
86-257-9581,30,male,high,single,bachelor's,middle,wadi as salqa,gardening & outdoors,497.76,2,in-store,1,2.0,2.0,high,very sensitive,2,3,medium,smartphone,credit card,2024-03-08,True,True,wants-based,no preference,4,Friday,False
22-981-6595,26,female,high,single,high school,high,wasagu,furniture,227.58,5,online,4,2.0,1.0,high,not sensitive,0,1,low,tablet,credit card,2024-07-13,True,False,need-based,no preference,11,Saturday,True
54-002-5845,35,female,high,divorced,bachelor's,high,wangsi,electronics,263.57,2,mixed,2,3.0,0.0,high,somewhat sensitive,1,9,unknown,tablet,paypal,2024-11-21,True,True,impulsive,express,8,Thursday,False
31-927-7787,40,male,high,married,high school,high,esmeralda,baby products,422.09,3,in-store,4,1.0,1.0,high,not sensitive,0,9,medium,tablet,paypal,2024-03-31,True,False,need-based,standard,7,Sunday,True
46-098-9737,35,male,middle,married,master's,high,chivilcoy,gardening & outdoors,411.83,2,in-store,2,3.0,2.0,high,not sensitive,1,3,medium,tablet,paypal,2024-04-28,True,True,impulsive,standard,10,Sunday,True
27-017-7173,21,male,middle,single,master's,middle,sao miguel do araguaia,software & apps,242.65,3,mixed,5,3.0,0.2,unknown,very sensitive,2,8,unknown,tablet,cash,2024-07-09,False,True,planned,no preference,9,Tuesday,False
53-102-9949,41,male,middle,widowed,master's,middle,libei,sports & outdoors,298.93,6,mixed,5,2.0,0.2,unknown,somewhat sensitive,2,1,unknown,tablet,paypal,2024-09-22,True,True,planned,express,2,Sunday,True
02-676-9312,44,female,high,single,bachelor's,high,araci,mobile accessories,191.21,7,mixed,5,4.0,1.0,low,very sensitive,2,6,low,smartphone,debit card,2024-04-04,False,False,need-based,no preference,13,Thursday,False
28-969-7540,44,female,high,married,master's,middle,kucove,electronics,136.67,3,online,3,1.0,1.0,low,somewhat sensitive,0,2,high,desktop,paypal,2024-06-20,False,True,impulsive,standard,1,Thursday,False
30-083-9565,37,male,middle,widowed,master's,high,bokong timur,sports & outdoors,324.11,11,online,3,3.0,2.0,unknown,very sensitive,0,2,low,smartphone,cash,2024-03-22,False,False,impulsive,no preference,7,Friday,False
30-975-0306,40,female,high,widowed,bachelor's,high,gaowu,animal feed,105.64,6,online,1,3.0,0.0,low,very sensitive,2,1,unknown,smartphone,other,2024-04-06,True,True,planned,no preference,12,Saturday,True
14-364-4904,43,male,high,widowed,master's,high,gueret,electronics,295.6,10,online,1,2.0,1.0,high,somewhat sensitive,0,9,low,desktop,credit card,2024-05-20,True,True,need-based,standard,5,Monday,False
08-652-2085,48,male,middle,single,master's,high,postrekov,animal feed,227.03,9,in-store,4,4.0,2.0,low,not sensitive,2,7,high,tablet,other,2024-04-09,True,True,need-based,no preference,4,Tuesday,False
67-037-2087,32,female,high,divorced,bachelor's,middle,gobojango,hotels,485.77,10,mixed,1,2.0,0.0,low,not sensitive,2,6,unknown,tablet,cash,2024-12-04,False,False,planned,no preference,6,Wednesday,False
09-737-8354,37,female,middle,widowed,high school,high,tandahimba,animal feed,173.43,4,in-store,3,3.0,0.0,medium,not sensitive,2,1,low,desktop,paypal,2024-05-27,True,True,need-based,no preference,14,Monday,False
12-417-5609,29,female,middle,widowed,high school,middle,iwade,baby products,462.96,2,online,4,2.0,0.0,high,very sensitive,2,6,high,tablet,cash,2024-07-01,True,False,planned,no preference,3,Monday,False
25-096-6830,36,male,high,divorced,high school,middle,la guata,mobile accessories,203.13,10,online,4,3.0,2.0,unknown,somewhat sensitive,1,5,high,tablet,debit card,2024-08-15,True,False,impulsive,standard,6,Thursday,False
91-558-5922,50,female,high,married,master's,high,saint-brieuc,toys & games,443.11,9,in-store,1,2.0,1.0,unknown,very sensitive,0,10,low,tablet,other,2024-01-19,True,True,wants-based,no preference,1,Friday,False
25-560-4506,31,bigender,high,divorced,high school,high,paya dapur,health supplements,254.83,2,mixed,1,2.0,1.0,unknown,somewhat sensitive,1,2,low,desktop,credit card,2024-09-18,False,False,wants-based,standard,1,Wednesday,False
33-609-0598,29,female,high,single,master's,middle,xinzha,luxury goods,336.89,4,online,2,1.0,2.0,medium,very sensitive,1,7,high,smartphone,credit card,2024-06-17,False,False,planned,express,9,Monday,False
45-337-1798,26,male,middle,married,bachelor's,middle,al qarah,baby products,337.17,8,in-store,5,5.0,0.0,low,not sensitive,1,6,medium,tablet,credit card,2024-07-26,False,True,wants-based,no preference,3,Friday,False
34-265-8558,22,female,high,single,high school,high,antipolo,food & beverages,429.24,2,online,2,2.0,2.0,medium,very sensitive,0,3,unknown,desktop,cash,2024-03-11,False,False,planned,no preference,13,Monday,False
67-323-7406,35,female,high,married,high school,high,yuyangguan,electronics,197.7,7,mixed,3,5.0,2.0,high,somewhat sensitive,1,6,medium,desktop,cash,2024-09-27,False,False,need-based,standard,9,Friday,False
40-149-8247,23,male,middle,married,bachelor's,middle,qiman,home appliances,336.96,2,in-store,5,2.0,2.0,high,not sensitive,0,7,low,tablet,paypal,2024-09-05,True,True,impulsive,no preference,7,Thursday,False
37-361-8691,40,female,high,married,high school,high,maguwon,packages),489.81,11,mixed,3,2.0,1.0,low,very sensitive,0,1,unknown,tablet,credit card,2024-12-22,False,False,wants-based,no preference,3,Sunday,True
17-763-9416,32,female,high,single,high school,middle,tsibulev,software & apps,455.55,8,mixed,4,4.0,1.0,high,somewhat sensitive,0,6,high,desktop,paypal,2024-10-29,False,False,planned,no preference,10,Tuesday,False
56-453-8263,29,male,middle,divorced,master's,middle,san antonio aguas calientes,mobile accessories,266.61,3,online,3,1.0,1.0,medium,very sensitive,2,8,unknown,tablet,debit card,2024-06-06,True,False,need-based,standard,7,Thursday,False
19-560-0717,50,polygender,middle,married,high school,high,pombas,travel & leisure (flights,460.88,5,mixed,3,4.0,2.0,unknown,not sensitive,2,4,high,tablet,cash,2024-04-12,True,False,impulsive,standard,2,Friday,False
